home_moneyline,date,away_team_abbr,home_team_abbr,home_score,away_score
-148,2021-01-19 19:00:00,NJ,NYR,3,4
-136,2021-01-19 19:00:00,BUF,PHI,3,0
-162,2021-01-19 19:00:00,CHI,FLA,5,4
-134,2021-01-19 19:00:00,WAS,PIT,5,4
-108,2021-01-19 19:00:00,WIN,OTT,3,4
150,2021-01-19 19:30:00,CLB,DET,3,2
210,2021-01-19 22:00:00,COL,LA,2,3
-106,2021-01-19 20:00:00,CAR,NAS,,
-162,2021-01-20 19:00:00,EDM,TOR,1,3
-195,2021-01-20 21:00:00,SJ,STL,1,2
118,2021-01-20 21:30:00,MIN,ANA,2,3
112,2021-01-20 22:00:00,MON,VAN,6,5
-200,2021-01-20 22:00:00,ARI,VEG,5,2
-150,2021-01-21 19:00:00,PHI,BOS,5,4
-180,2021-01-21 19:00:00,NJ,NYI,4,1
135,2021-01-21 19:00:00,TB,CLB,2,3
105,2021-01-21 19:00:00,WIN,OTT,1,4
123,2021-01-21 21:30:00,MON,VAN,3,7
200,2021-01-21 22:00:00,COL,LA,4,2
,2021-01-21 19:00:00,FLA,CAR,,
100,2021-01-22 19:00:00,BUF,WAS,4,3
-141,2021-01-22 19:00:00,NYR,PIT,4,3
-139,2021-01-22 19:00:00,EDM,TOR,4,2
-137,2021-01-22 20:00:00,DET,CHI,4,1
-167,2021-01-22 20:00:00,SJ,MIN,4,1
-114,2021-01-22 20:30:00,NAS,DAL,7,0
148,2021-01-22 21:00:00,VEG,ARI,5,2
155,2021-01-22 22:00:00,COL,ANA,2,3
145,2021-01-23 14:00:00,TB,CLB,5,2
130,2021-01-23 19:00:00,MON,VAN,2,5
-143,2021-01-23 19:00:00,PHI,BOS,6,1
-210,2021-01-23 20:00:00,LA,STL,4,2
-157,2021-01-23 22:00:00,OTT,WIN,6,3
,2021-01-23 13:00:00,FLA,CAR,,
-139,2021-01-24 12:30:00,DET,CHI,6,2
108,2021-01-24 15:00:00,BUF,WAS,3,4
100,2021-01-24 16:00:00,TOR,CAL,2,3
145,2021-01-24 16:00:00,VEG,ARI,0,1
148,2021-01-24 19:00:00,NYI,NJ,2,0
-137,2021-01-24 19:00:00,NYR,PIT,3,2
160,2021-01-24 20:00:00,COL,ANA,3,1
-190,2021-01-24 20:00:00,LA,STL,3,6
-152,2021-01-24 20:00:00,SJ,MIN,3,5
-110,2021-01-24 20:00:00,NAS,DAL,3,2
123,2021-01-24 21:00:00,EDM,WIN,3,4
-148,2021-01-25 22:00:00,OTT,VAN,7,1
-132,2021-01-26 19:00:00,PIT,BOS,3,2
-109,2021-01-26 19:00:00,NYR,BUF,3,2
135,2021-01-26 19:00:00,PHI,NJ,3,5
109,2021-01-26 19:00:00,NYI,WAS,3,2
-115,2021-01-26 19:00:00,FLA,CLB,3,4
-182,2021-01-26 20:00:00,CHI,NAS,3,2
100,2021-01-26 20:00:00,EDM,WIN,6,4
-167,2021-01-26 20:00:00,LA,MIN,1,2
-235,2021-01-26 20:30:00,DET,DAL,2,1
-107,2021-01-26 21:00:00,TOR,CAL,3,4
-215,2021-01-26 21:00:00,SJ,COL,7,3
-136,2021-01-26 21:00:00,ANA,ARI,0,1
-148,2021-01-26 21:00:00,STL,VEG,4,5
-177,2021-01-27 19:30:00,CHI,NAS,2,1
-157,2021-01-27 20:00:00,OTT,VAN,5,1
-125,2021-01-28 19:00:00,PIT,BOS,4,1
104,2021-01-28 19:00:00,NYR,BUF,2,3
138,2021-01-28 19:00:00,PHI,NJ,1,3
110,2021-01-28 19:00:00,NYI,WAS,6,3
132,2021-01-28 19:00:00,TB,CAR,1,0
-117,2021-01-28 19:00:00,FLA,CLB,3,2
-129,2021-01-28 19:00:00,CAL,MON,4,2
-175,2021-01-28 20:00:00,LA,MIN,5,3
-182,2021-01-28 20:30:00,DET,DAL,7,3
-235,2021-01-28 21:00:00,SJ,COL,3,0
-132,2021-01-28 21:00:00,ANA,ARI,3,2
115,2021-01-28 22:00:00,TOR,EDM,3,4
-167,2021-01-28 22:00:00,OTT,VAN,4,1
-141,2021-01-28 21:00:00,STL,VEG,,
112,2021-01-29 20:00:00,CLB,CHI,1,2
-150,2021-01-30 13:00:00,NJ,BUF,4,3
-104,2021-01-30 19:00:00,PIT,NYR,4,5
-113,2021-01-30 19:00:00,NYI,PHI,3,2
123,2021-01-30 19:00:00,BOS,WAS,4,3
-122,2021-01-30 19:00:00,DAL,CAR,4,1
-190,2021-01-30 19:00:00,NAS,TB,4,3
148,2021-01-30 19:00:00,FLA,DET,2,3
-125,2021-01-30 19:00:00,CAL,MON,0,2
107,2021-01-30 19:00:00,TOR,EDM,4,3
132,2021-01-30 20:00:00,COL,MIN,1,5
135,2021-01-30 21:00:00,STL,ANA,1,6
-125,2021-01-30 22:00:00,VAN,WIN,1,4
-152,2021-01-31 13:00:00,NJ,BUF,3,5
-132,2021-01-31 17:00:00,DAL,CAR,4,3
160,2021-01-31 17:00:00,FLA,DET,2,3
-124,2021-01-31 19:00:00,NYI,PHI,4,3
110,2021-01-31 19:00:00,CLB,CHI,3,1
130,2021-01-31 20:00:00,COL,MIN,4,3
143,2021-01-31 20:00:00,STL,ANA,1,4
-195,2021-01-31 21:00:00,OTT,EDM,8,5
-105,2021-02-01 19:00:00,PIT,NYR,3,1
130,2021-02-01 19:00:00,BOS,WAS,3,5
-175,2021-02-01 19:00:00,NAS,TB,5,2
-177,2021-02-01 19:00:00,VAN,MON,6,2
107,2021-02-01 20:00:00,CAL,WIN,3,4
,2021-02-01 21:00:00,VEG,SJ,,
-109,2021-02-02 19:00:00,DAL,CLB,3,6
-157,2021-02-02 19:00:00,VAN,MON,5,3
135,2021-02-02 20:00:00,CAR,CHI,3,4
-155,2021-02-02 20:00:00,ARI,STL,4,3
102,2021-02-02 20:00:00,CAL,WIN,3,2
-155,2021-02-02 20:30:00,MIN,COL,2,1
-220,2021-02-02 22:00:00,OTT,EDM,4,2
-125,2021-02-02 22:00:00,ANA,LA,1,3
-137,2021-02-02 18:00:00,BUF,NYI,,
-190,2021-02-02 19:00:00,NJ,PIT,,
-305,2021-02-03 17:30:00,DET,TB,5,1
118,2021-02-03 20:00:00,BOS,PHI,3,4
,2021-02-03 22:30:00,VEG,SJ,,
-112,2021-02-04 19:00:00,WAS,NYR,4,2
-109,2021-02-04 19:00:00,NAS,FLA,5,6
108,2021-02-04 19:00:00,DAL,CLB,4,3
-335,2021-02-04 19:00:00,OTT,MON,2,3
-175,2021-02-04 19:00:00,VAN,TOR,7,3
155,2021-02-04 20:00:00,CAR,CHI,6,4
-180,2021-02-04 20:00:00,ARI,STL,3,4
115,2021-02-04 20:00:00,CAL,WIN,4,1
,2021-02-04 19:00:00,BUF,NYI,,
,2021-02-04 19:00:00,NJ,PIT,,
-175,2021-02-04 21:00:00,MIN,COL,,
120,2021-02-05 19:00:00,BOS,PHI,1,2
-360,2021-02-05 19:00:00,DET,TB,3,1
-134,2021-02-05 19:00:00,NAS,FLA,2,1
-250,2021-02-05 22:00:00,LA,VEG,5,2
-115,2021-02-05 22:00:00,SJ,ANA,4,5
215,2021-02-06 13:00:00,MON,OTT,1,2
-148,2021-02-06 15:00:00,ARI,STL,1,3
-110,2021-02-06 19:00:00,PIT,NYI,4,3
-190,2021-02-06 19:00:00,VAN,TOR,5,1
-113,2021-02-06 22:00:00,SJ,ANA,2,1
-129,2021-02-06 22:00:00,EDM,CAL,6,4
,2021-02-06 13:00:00,NYR,NJ,,
-110,2021-02-06 15:00:00,COL,STL,,
,2021-02-06 15:00:00,ARI,MIN,,
,2021-02-06 19:30:00,BUF,BOS,,
110,2021-02-07 12:00:00,PHI,WAS,4,7
-245,2021-02-07 15:00:00,DET,FLA,1,4
128,2021-02-07 15:00:00,CAR,CLB,5,6
-250,2021-02-07 15:00:00,LA,VEG,4,3
-177,2021-02-07 15:00:00,CHI,DAL,1,2
,2021-02-07 15:00:00,COL,STL,,
,2021-02-07 15:00:00,ARI,MIN,,
-114,2021-02-08 19:00:00,NYI,NYR,0,2
125,2021-02-08 19:00:00,CAR,CLB,3,2
145,2021-02-08 19:00:00,EDM,OTT,1,3
-200,2021-02-08 19:00:00,VAN,TOR,3,1
-167,2021-02-08 20:00:00,ARI,STL,3,4
130,2021-02-08 20:00:00,TB,NAS,1,4
,2021-02-08 19:00:00,BUF,BOS,,
-200,2021-02-09 19:00:00,DET,FLA,2,1
163,2021-02-09 19:00:00,EDM,OTT,2,3
-139,2021-02-09 20:30:00,CHI,DAL,1,2
145,2021-02-09 20:30:00,TB,NAS,1,6
-132,2021-02-09 22:00:00,WIN,CAL,3,2
-230,2021-02-09 22:00:00,ANA,VEG,5,4
108,2021-02-09 22:00:00,SJ,LA,3,4
104,2021-02-09 18:00:00,PHI,WAS,,
,2021-02-09 20:00:00,STL,MIN,,
,2021-02-09 21:00:00,ARI,COL,,
148,2021-02-10 19:00:00,BOS,NYR,2,3
-105,2021-02-10 19:30:00,TOR,MON,2,4
-105,2021-02-11 19:00:00,PIT,NYI,3,4
132,2021-02-11 19:00:00,TB,FLA,5,2
-150,2021-02-11 20:00:00,EDM,MON,0,3
-118,2021-02-11 20:00:00,CLB,CHI,5,6
-182,2021-02-11 20:00:00,DET,NAS,3,2
-215,2021-02-11 20:00:00,OTT,WIN,5,1
108,2021-02-11 20:30:00,CAR,DAL,3,5
117,2021-02-11 22:00:00,CAL,VAN,1,3
-225,2021-02-11 22:00:00,ANA,VEG,0,1
104,2021-02-11 22:00:00,SJ,LA,6,2
,2021-02-11 19:00:00,WAS,BUF,,
,2021-02-11 19:00:00,NJ,PHI,,
,2021-02-11 20:00:00,STL,MIN,,
,2021-02-11 21:00:00,ARI,COL,,
155,2021-02-12 19:00:00,BOS,NYR,0,1
114,2021-02-12 21:00:00,STL,ARI,1,4
-230,2021-02-13 15:00:00,OTT,WIN,1,2
160,2021-02-13 16:00:00,VEG,SJ,1,3
112,2021-02-13 19:00:00,BOS,NYI,4,2
120,2021-02-13 19:00:00,TB,FLA,1,6
-136,2021-02-13 19:00:00,MON,TOR,1,2
105,2021-02-13 20:00:00,CAR,DAL,3,4
100,2021-02-13 20:00:00,STL,ARI,4,5
-108,2021-02-13 20:00:00,CLB,CHI,3,2
-175,2021-02-13 20:00:00,DET,NAS,2,4
118,2021-02-13 22:00:00,CAL,VAN,3,1
,2021-02-13 13:00:00,WAS,BUF,,
,2021-02-13 19:00:00,NJ,PHI,,
,2021-02-13 22:00:00,MIN,LA,,
-121,2021-02-14 15:00:00,WAS,PIT,6,3
-107,2021-02-14 19:00:00,COL,VEG,1,0
,2021-02-14 18:00:00,PHI,NYR,,
100,2021-02-15 16:00:00,STL,ARI,1,0
108,2021-02-15 19:00:00,NYI,BUF,1,3
-295,2021-02-15 19:00:00,OTT,TOR,5,6
-175,2021-02-15 19:00:00,CLB,CAR,7,3
-165,2021-02-15 19:00:00,FLA,TB,4,6
112,2021-02-15 19:30:00,CHI,DET,2,3
-137,2021-02-15 21:00:00,WIN,EDM,5,6
110,2021-02-15 22:00:00,CAL,VAN,3,4
-103,2021-02-15 22:30:00,ANA,SJ,3,2
,2021-02-15 19:00:00,NJ,BOS,,
-157,2021-02-15 20:30:00,NAS,DAL,,
123,2021-02-16 19:00:00,NYI,BUF,0,3
-129,2021-02-16 19:00:00,WAS,PIT,1,3
-148,2021-02-16 19:00:00,NJ,NYR,2,5
-115,2021-02-16 22:00:00,COL,VEG,2,3
130,2021-02-16 22:00:00,MIN,LA,4,0
-162,2021-02-16 20:30:00,NAS,DAL,,
-139,2021-02-17 17:00:00,FLA,CAR,3,4
-315,2021-02-17 19:00:00,OTT,TOR,2,1
120,2021-02-17 19:30:00,CHI,DET,0,2
-155,2021-02-17 22:00:00,VAN,CAL,1,5
-141,2021-02-17 22:00:00,WIN,EDM,3,2
-220,2021-02-18 19:00:00,NJ,BOS,2,3
-110,2021-02-18 19:00:00,NYR,PHI,2,3
-115,2021-02-18 19:00:00,NYI,PIT,4,1
-120,2021-02-18 19:00:00,NAS,CLB,3,0
-278,2021-02-18 19:00:00,OTT,TOR,7,3
-159,2021-02-18 19:00:00,BUF,WAS,3,1
-186,2021-02-18 20:00:00,SJ,STL,3,2
-159,2021-02-18 21:00:00,LA,ARI,2,3
108,2021-02-18 22:00:00,MIN,ANA,1,3
125,2021-02-18 20:30:00,TB,DAL,,
-186,2021-02-19 19:00:00,CHI,CAR,5,3
170,2021-02-19 19:00:00,FLA,DET,2,7
-117,2021-02-19 21:00:00,EDM,CAL,1,2
-117,2021-02-19 22:00:00,WIN,VAN,0,2
-143,2021-02-20 12:30:00,BUF,NJ,2,3
-148,2021-02-20 12:30:00,NYR,WAS,1,4
-118,2021-02-20 15:00:00,VEG,COL,3,2
148,2021-02-20 17:00:00,FLA,DET,2,1
128,2021-02-20 19:00:00,TB,CAR,4,0
-157,2021-02-20 19:00:00,LA,ARI,2,4
-186,2021-02-20 19:00:00,SJ,STL,4,5
-122,2021-02-20 19:00:00,NYI,PIT,3,2
-136,2021-02-20 19:00:00,NAS,CLB,2,4
-104,2021-02-20 19:00:00,TOR,MON,3,5
120,2021-02-20 21:00:00,MIN,ANA,1,5
-130,2021-02-20 22:00:00,CAL,EDM,7,1
-200,2021-02-20 19:00:00,CHI,CAR,,
,2021-02-20 20:00:00,TB,DAL,,
-162,2021-02-21 14:00:00,NJ,WAS,4,3
185,2021-02-21 19:00:00,MON,OTT,3,2
-180,2021-02-21 19:30:00,PHI,BOS,7,3
-113,2021-02-21 22:00:00,WIN,VAN,3,4
110,2021-02-22 19:00:00,TB,CAR,2,4
-155,2021-02-22 19:00:00,CAL,TOR,0,3
-125,2021-02-22 19:00:00,DAL,FLA,3,1
-165,2021-02-22 19:00:00,BUF,NYI,3,2
-180,2021-02-22 20:00:00,LA,STL,0,3
-141,2021-02-22 21:00:00,VEG,COL,0,3
-159,2021-02-22 21:00:00,ANA,ARI,4,3
140,2021-02-22 22:30:00,MIN,SJ,2,6
-148,2021-02-23 19:00:00,BUF,NJ,1,4
-114,2021-02-23 19:00:00,PIT,WAS,2,3
-118,2021-02-23 19:00:00,CHI,CLB,5,6
175,2021-02-23 19:00:00,MON,OTT,5,4
138,2021-02-23 19:30:00,NAS,DET,0,2
114,2021-02-23 22:00:00,EDM,VAN,3,4
-157,2021-02-24 17:00:00,CAR,TB,3,0
-137,2021-02-24 17:00:00,DAL,FLA,0,3
-129,2021-02-24 19:00:00,NYR,PHI,4,3
-150,2021-02-24 19:00:00,CAL,TOR,2,1
-190,2021-02-24 21:00:00,MIN,COL,2,6
-157,2021-02-24 21:00:00,ANA,ARI,4,3
-159,2021-02-24 21:30:00,LA,STL,1,2
112,2021-02-25 19:00:00,BOS,NYI,7,2
-108,2021-02-25 19:00:00,PIT,WAS,5,2
-136,2021-02-25 19:00:00,CAR,TB,3,1
-136,2021-02-25 19:00:00,DAL,FLA,3,2
-136,2021-02-25 19:00:00,CHI,CLB,0,2
133,2021-02-25 19:00:00,CAL,OTT,6,1
-103,2021-02-25 19:00:00,NJ,BUF,3,4
138,2021-02-25 19:30:00,NAS,DET,5,2
110,2021-02-25 20:00:00,MON,WIN,6,3
116,2021-02-25 22:00:00,EDM,VAN,0,3
164,2021-02-25 22:30:00,VEG,SJ,,
148,2021-02-26 19:00:00,BOS,NYR,6,2
-180,2021-02-26 20:00:00,LA,MIN,3,1
150,2021-02-26 21:00:00,COL,ARI,2,3
135,2021-02-27 13:00:00,PHI,BUF,0,3
116,2021-02-27 13:00:00,WAS,NJ,2,5
135,2021-02-27 13:00:00,CAL,OTT,3,6
-121,2021-02-27 15:00:00,CLB,NAS,2,1
-118,2021-02-27 19:00:00,PIT,NYI,3,4
-177,2021-02-27 19:00:00,DAL,TB,5,0
102,2021-02-27 19:00:00,CAR,FLA,3,4
-115,2021-02-27 19:00:00,TOR,EDM,0,4
-180,2021-02-27 20:00:00,LA,MIN,4,3
-162,2021-02-27 20:00:00,DET,CHI,3,5
150,2021-02-27 21:00:00,COL,ARI,2,6
175,2021-02-27 22:00:00,VEG,ANA,2,3
120,2021-02-27 22:00:00,MON,WIN,2,1
140,2021-02-27 22:30:00,STL,SJ,6,7
140,2021-02-28 12:00:00,BOS,NYR,1,4
132,2021-02-28 15:00:00,WAS,NJ,2,3
-127,2021-02-28 15:00:00,CLB,NAS,3,1
138,2021-02-28 15:00:00,PHI,BUF,0,3
-109,2021-02-28 17:00:00,PIT,NYI,2,0
-210,2021-02-28 19:00:00,DET,CHI,7,2
-113,2021-03-01 19:00:00,CAR,FLA,2,3
135,2021-03-01 19:00:00,CAL,OTT,5,1
-136,2021-03-01 20:00:00,VAN,WIN,0,4
-113,2021-03-01 22:00:00,TOR,EDM,0,3
-137,2021-03-01 22:00:00,MIN,VEG,5,4
116,2021-03-01 22:00:00,STL,ANA,4,5
185,2021-03-01 22:30:00,COL,SJ,6,2
-157,2021-03-02 19:00:00,BUF,NYR,3,2
110,2021-03-02 19:00:00,PHI,PIT,5,2
-190,2021-03-02 19:00:00,DET,CLB,4,1
-250,2021-03-02 19:00:00,OTT,MON,3,1
140,2021-03-02 19:00:00,NYI,NJ,1,2
-134,2021-03-02 20:00:00,VAN,WIN,5,2
112,2021-03-02 20:00:00,CAR,NAS,2,4
160,2021-03-02 20:30:00,TB,DAL,0,2
-162,2021-03-03 19:00:00,WAS,BOS,1,2
112,2021-03-03 20:00:00,TOR,EDM,1,6
138,2021-03-03 21:30:00,STL,ANA,2,3
-148,2021-03-03 22:00:00,MIN,VEG,5,1
-107,2021-03-03 22:00:00,ARI,LA,2,3
180,2021-03-03 22:30:00,COL,SJ,0,4
-295,2021-03-04 19:00:00,DET,CAR,5,2
100,2021-03-04 19:00:00,PHI,PIT,3,4
-155,2021-03-04 19:00:00,WIN,MON,3,4
-200,2021-03-04 19:00:00,BUF,NYI,5,2
100,2021-03-04 19:00:00,NYR,NJ,1,6
170,2021-03-04 20:00:00,TB,CHI,2,3
112,2021-03-04 20:00:00,FLA,NAS,4,5
-143,2021-03-04 20:30:00,CLB,DAL,2,3
-200,2021-03-04 21:00:00,OTT,CAL,7,3
143,2021-03-04 22:00:00,TOR,VAN,3,1
-137,2021-03-05 19:00:00,WAS,BOS,5,1
160,2021-03-05 20:00:00,TB,CHI,4,3
-265,2021-03-05 21:00:00,ANA,COL,3,2
123,2021-03-05 21:00:00,MIN,ARI,1,5
106,2021-03-05 21:00:00,STL,LA,2,3
185,2021-03-05 22:30:00,VEG,SJ,4,5
-103,2021-03-06 13:00:00,NYR,NJ,3,6
-230,2021-03-06 13:00:00,BUF,NYI,5,2
-113,2021-03-06 13:00:00,PHI,PIT,4,3
125,2021-03-06 14:00:00,FLA,NAS,2,6
128,2021-03-06 19:00:00,MIN,ARI,5,2
-143,2021-03-06 19:00:00,WIN,MON,7,1
175,2021-03-06 19:00:00,TOR,VAN,4,2
-129,2021-03-06 20:00:00,CLB,DAL,5,0
-215,2021-03-06 20:00:00,ANA,COL,4,5
125,2021-03-06 21:00:00,STL,LA,4,3
-125,2021-03-06 22:00:00,CAL,EDM,3,2
185,2021-03-06 22:30:00,VEG,SJ,0,4
-235,2021-03-07 12:00:00,BUF,NYI,5,2
185,2021-03-07 14:30:00,TB,CHI,3,6
-141,2021-03-07 17:00:00,FLA,CAR,4,2
-295,2021-03-07 17:00:00,NJ,BOS,0,1
-105,2021-03-07 19:00:00,WAS,PHI,1,3
-150,2021-03-07 19:30:00,NYR,PIT,5,1
-157,2021-03-07 20:00:00,NAS,DAL,3,4
-175,2021-03-07 21:30:00,OTT,CAL,3,4
-112,2021-03-08 20:00:00,VEG,MIN,2,0
-240,2021-03-08 21:00:00,OTT,EDM,3,2
-195,2021-03-08 21:00:00,ARI,COL,2,3
140,2021-03-08 21:00:00,STL,SJ,3,2
130,2021-03-08 22:00:00,MON,VAN,2,1
115,2021-03-08 22:00:00,LA,ANA,6,5
-177,2021-03-09 18:00:00,NYR,PIT,4,2
115,2021-03-09 19:00:00,FLA,CLB,2,4
-180,2021-03-09 19:00:00,WIN,TOR,3,4
-103,2021-03-09 19:00:00,BOS,NYI,2,1
-250,2021-03-09 19:00:00,BUF,PHI,5,4
-190,2021-03-09 19:00:00,NJ,WAS,5,4
-230,2021-03-09 19:00:00,NAS,CAR,3,2
260,2021-03-09 19:30:00,TB,DET,3,4
-148,2021-03-09 20:30:00,CHI,DAL,6,1
-108,2021-03-10 19:00:00,VEG,MIN,4,3
-215,2021-03-10 20:00:00,OTT,EDM,7,1
-220,2021-03-10 21:00:00,ARI,COL,2,1
102,2021-03-10 21:30:00,LA,ANA,1,5
130,2021-03-10 23:00:00,MON,VAN,1,5
-182,2021-03-11 19:00:00,NYR,BOS,4,0
175,2021-03-11 19:00:00,PIT,BUF,2,5
-210,2021-03-11 19:00:00,NJ,NYI,5,3
-124,2021-03-11 19:00:00,WAS,PHI,3,5
-240,2021-03-11 19:00:00,NAS,CAR,5,1
116,2021-03-11 19:00:00,FLA,CLB,4,5
-180,2021-03-11 19:00:00,WIN,TOR,4,3
275,2021-03-11 19:30:00,TB,DET,6,4
-152,2021-03-11 20:30:00,CHI,DAL,2,4
-112,2021-03-11 21:00:00,MON,CAL,2,1
100,2021-03-12 20:00:00,VEG,STL,4,5
-195,2021-03-12 20:00:00,ARI,MIN,4,0
-250,2021-03-12 21:00:00,OTT,EDM,6,2
-235,2021-03-12 21:00:00,LA,COL,2,0
100,2021-03-12 22:00:00,SJ,ANA,0,6
-177,2021-03-13 13:00:00,NYR,BOS,0,4
118,2021-03-13 17:00:00,DAL,CLB,4,3
-210,2021-03-13 19:00:00,WIN,TOR,2,5
205,2021-03-13 19:00:00,PIT,BUF,0,3
155,2021-03-13 19:00:00,NYI,NJ,2,3
-120,2021-03-13 19:00:00,WAS,PHI,4,5
-315,2021-03-13 19:00:00,NAS,TB,6,3
-175,2021-03-13 19:00:00,CHI,FLA,4,2
100,2021-03-13 19:00:00,MON,CAL,3,1
100,2021-03-13 20:00:00,VEG,STL,1,5
112,2021-03-13 22:00:00,EDM,VAN,2,1
108,2021-03-13 22:00:00,SJ,ANA,1,3
-195,2021-03-14 14:00:00,ARI,MIN,4,1
188,2021-03-14 17:00:00,CAR,DET,1,2
118,2021-03-14 17:00:00,DAL,CLB,1,2
155,2021-03-14 17:00:00,NYI,NJ,2,3
-250,2021-03-14 17:30:00,LA,COL,4,1
210,2021-03-14 19:00:00,TOR,OTT,4,3
-315,2021-03-15 16:00:00,NAS,TB,1,4
-175,2021-03-15 19:00:00,CHI,FLA,6,3
100,2021-03-15 19:00:00,BOS,PIT,4,1
155,2021-03-15 19:00:00,VAN,OTT,2,3
118,2021-03-15 19:00:00,PHI,NYR,4,5
190,2021-03-15 19:00:00,WAS,BUF,0,6
100,2021-03-15 20:00:00,MON,WIN,2,4
-132,2021-03-15 21:00:00,EDM,CAL,4,3
-230,2021-03-15 22:00:00,SJ,VEG,2,1
132,2021-03-15 22:00:00,STL,LA,,
-182,2021-03-16 19:00:00,BUF,NJ,3,2
-106,2021-03-16 19:00:00,NYI,WAS,3,1
-120,2021-03-16 19:00:00,BOS,PIT,1,2
200,2021-03-16 19:30:00,CAR,DET,4,2
-200,2021-03-16 20:00:00,ARI,MIN,3,0
138,2021-03-16 20:30:00,TB,DAL,3,4
-286,2021-03-16 21:00:00,ANA,COL,8,4
128,2021-03-17 19:00:00,VAN,OTT,2,3
100,2021-03-17 19:30:00,PHI,NYR,9,0
-112,2021-03-17 21:00:00,MON,WIN,4,3
-127,2021-03-17 22:00:00,EDM,CAL,3,7
-250,2021-03-17 22:00:00,SJ,VEG,5,4
123,2021-03-17 22:00:00,STL,LA,4,1
220,2021-03-18 19:00:00,BOS,BUF,1,4
-162,2021-03-18 19:00:00,PHI,NYI,3,4
-195,2021-03-18 19:00:00,CLB,CAR,2,3
-240,2021-03-18 19:00:00,CHI,TB,4,2
-215,2021-03-18 19:00:00,NAS,FLA,1,2
138,2021-03-18 19:00:00,PIT,NJ,3,2
160,2021-03-18 19:30:00,DAL,DET,3,2
-143,2021-03-18 21:00:00,WIN,EDM,2,1
-175,2021-03-18 21:00:00,MIN,COL,5,1
108,2021-03-18 22:00:00,ARI,ANA,3,2
-143,2021-03-19 19:00:00,NYR,WAS,2,1
-182,2021-03-19 19:00:00,VAN,MON,2,3
-150,2021-03-19 19:00:00,CAL,TOR,3,4
128,2021-03-19 21:00:00,STL,SJ,1,2
143,2021-03-19 22:00:00,VEG,LA,2,4
140,2021-03-20 13:00:00,PIT,NJ,1,3
-205,2021-03-20 14:00:00,NAS,FLA,2,0
-180,2021-03-20 15:00:00,MIN,COL,6,0
-250,2021-03-20 16:00:00,CHI,TB,4,1
-132,2021-03-20 19:00:00,PHI,NYI,6,1
-186,2021-03-20 19:00:00,CLB,CAR,2,3
-148,2021-03-20 19:00:00,NYR,WAS,1,3
165,2021-03-20 19:00:00,DAL,DET,0,3
-186,2021-03-20 19:00:00,VAN,MON,5,4
-175,2021-03-20 19:00:00,CAL,TOR,2,0
112,2021-03-20 20:00:00,ARI,ANA,1,5
123,2021-03-20 21:00:00,STL,SJ,2,5
-132,2021-03-20 22:00:00,WIN,EDM,4,2
230,2021-03-20 13:00:00,BOS,BUF,,
-205,2021-03-21 13:00:00,NJ,PIT,1,2
-141,2021-03-21 16:00:00,FLA,TB,5,3
148,2021-03-21 18:00:00,VEG,LA,3,1
-186,2021-03-21 20:30:00,NAS,DAL,3,4
-235,2021-03-22 19:00:00,BUF,NYR,5,3
140,2021-03-22 19:00:00,CAR,CLB,0,3
150,2021-03-22 19:00:00,CAL,OTT,2,1
108,2021-03-22 19:00:00,NYI,PHI,1,2
-250,2021-03-22 19:30:00,ANA,MIN,2,1
-137,2021-03-22 22:00:00,STL,VEG,5,1
118,2021-03-22 22:00:00,WIN,VAN,0,4
205,2021-03-22 22:00:00,COL,ARI,1,5
-127,2021-03-22 22:30:00,LA,SJ,2,1
-113,2021-03-22 19:00:00,EDM,MON,,
-162,2021-03-23 19:00:00,NJ,PHI,3,4
150,2021-03-23 20:00:00,FLA,CHI,3,2
-175,2021-03-23 20:00:00,DET,NAS,2,0
155,2021-03-23 20:30:00,TB,DAL,1,2
205,2021-03-23 22:00:00,COL,ARI,5,4
,2021-03-23 19:00:00,NYI,BOS,,
165,2021-03-24 17:00:00,CAL,OTT,3,1
-250,2021-03-24 17:30:00,ANA,MIN,3,2
-275,2021-03-24 20:00:00,BUF,PIT,5,2
125,2021-03-24 22:30:00,WIN,VAN,1,5
-106,2021-03-24 22:30:00,LA,SJ,4,2
-115,2021-03-24 19:30:00,EDM,MON,,
-125,2021-03-25 19:00:00,NYI,BOS,3,4
108,2021-03-25 19:00:00,NYR,PHI,3,8
-210,2021-03-25 19:00:00,NJ,WAS,4,3
143,2021-03-25 19:00:00,CAR,CLB,3,4
250,2021-03-25 19:00:00,TOR,OTT,2,3
-315,2021-03-25 19:00:00,BUF,PIT,4,0
-125,2021-03-25 20:00:00,STL,MIN,2,0
112,2021-03-25 20:00:00,FLA,CHI,3,0
-180,2021-03-25 20:00:00,DET,NAS,7,1
155,2021-03-25 20:30:00,TB,DAL,4,3
-190,2021-03-25 21:00:00,VEG,COL,5,1
-225,2021-03-26 19:00:00,NJ,WAS,4,0
-210,2021-03-26 20:00:00,ANA,STL,1,4
-120,2021-03-26 22:00:00,WIN,CAL,2,3
-108,2021-03-26 22:00:00,SJ,ARI,5,2
,2021-03-26 19:00:00,EDM,MON,,
110,2021-03-27 13:00:00,NYR,PHI,2,1
-345,2021-03-27 13:00:00,BUF,BOS,3,2
148,2021-03-27 15:00:00,CLB,DET,3,1
-186,2021-03-27 15:00:00,VEG,COL,2,3
100,2021-03-27 19:00:00,NYI,PIT,6,3
